,app,path,experiment,experiment_type,metric_name,direction,metric,value,unit,agent,attempt
1016,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1017,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1018,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1019,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1020,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1021,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1022,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1023,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1024,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1025,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1026,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1027,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1028,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1029,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1030,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1031,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1032,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1033,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1034,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1035,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1036,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1037,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1038,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1039,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1040,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1041,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1042,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1043,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1044,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1045,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1046,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1047,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1048,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1049,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1050,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1051,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1052,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1053,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1054,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1055,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1056,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1057,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1058,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1059,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1060,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1061,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1062,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1063,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1064,kripke,./results/kripke/results-2025-09-09_23-36-21.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1065,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1066,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1067,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1068,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1069,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1070,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1071,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1072,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1073,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1074,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1075,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1076,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1077,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1078,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1079,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1080,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1081,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1082,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1083,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1084,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1085,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1086,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1087,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1088,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1089,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1090,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1091,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1092,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1093,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1094,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1095,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1096,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1097,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1098,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1099,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1100,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1101,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1102,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1103,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1104,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1105,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1106,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1107,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1108,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1109,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1110,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1111,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1112,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1113,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1114,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1115,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,c6in.12xlarge,(s/iter)/unknowns,minicluster,
1116,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1117,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,Intel,(s/iter)/unknowns,minicluster,
1118,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,24,(s/iter)/unknowns,minicluster,
1119,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1120,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,c6in.12xlarge,(s/iter)/unknowns,minicluster,
1121,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1122,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,Intel,(s/iter)/unknowns,minicluster,
1123,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,24,(s/iter)/unknowns,minicluster,
1124,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1125,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,instance-type,c6in.12xlarge,(s/iter)/unknowns,minicluster,
1126,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1127,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,platform,Intel,(s/iter)/unknowns,minicluster,
1128,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,cores,24,(s/iter)/unknowns,minicluster,
1129,kripke,./results/kripke/results-2025-09-09_22-32-28.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1130,kripke,./results/kripke/results-2025-09-09_20-50-32.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1131,kripke,./results/kripke/results-2025-09-09_20-50-32.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1132,kripke,./results/kripke/results-2025-09-09_20-50-32.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1133,kripke,./results/kripke/results-2025-09-09_20-50-32.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1134,kripke,./results/kripke/results-2025-09-09_20-50-32.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1135,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1136,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1137,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1138,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1139,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1140,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1141,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1142,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1143,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1144,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1145,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1146,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1147,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1148,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1149,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1150,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1151,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1152,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1153,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1154,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1155,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1156,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1157,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1158,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1159,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1160,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,instance-type,r7iz.8xlarge,(s/iter)/unknowns,minicluster,
1161,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1162,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,platform,Intel,(s/iter)/unknowns,minicluster,
1163,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,cores,16,(s/iter)/unknowns,minicluster,
1164,kripke,./results/kripke/results-2025-09-09_17-20-37.json,kripke,llm-decision,grind_time,maximize,memory,256,(s/iter)/unknowns,minicluster,
1165,kripke,./results/kripke/results-2025-09-09_14-31-19.json,kripke,llm-decision,grind_time,maximize,instance-type,c7g.16xlarge,(s/iter)/unknowns,minicluster,
1166,kripke,./results/kripke/results-2025-09-09_14-31-19.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1167,kripke,./results/kripke/results-2025-09-09_14-31-19.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1168,kripke,./results/kripke/results-2025-09-09_14-31-19.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1169,kripke,./results/kripke/results-2025-09-09_14-31-19.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1170,kripke,./results/kripke/results-2025-09-09_14-31-19.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1171,kripke,./results/kripke/results-2025-09-09_14-31-19.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1172,kripke,./results/kripke/results-2025-09-09_14-31-19.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1173,kripke,./results/kripke/results-2025-09-09_14-31-19.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1174,kripke,./results/kripke/results-2025-09-09_14-31-19.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1175,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,instance-type,hpc7g.16xlarge,(s/iter)/unknowns,minicluster,
1176,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,arch,arm64,(s/iter)/unknowns,minicluster,
1177,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,platform,ARM (Graviton3),(s/iter)/unknowns,minicluster,
1178,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,cores,64,(s/iter)/unknowns,minicluster,
1179,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,memory,128,(s/iter)/unknowns,minicluster,
1180,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1181,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1182,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1183,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1184,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1185,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1186,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1187,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1188,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1189,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1190,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,instance-type,c7a.12xlarge,(s/iter)/unknowns,minicluster,
1191,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1192,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,platform,AMD,(s/iter)/unknowns,minicluster,
1193,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,cores,48,(s/iter)/unknowns,minicluster,
1194,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,memory,96,(s/iter)/unknowns,minicluster,
1195,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,instance-type,c6in.12xlarge,(s/iter)/unknowns,minicluster,
1196,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,arch,amd64,(s/iter)/unknowns,minicluster,
1197,kripke,./results/kripke/results-2025-09-09_08-46-11.json,kripke,llm-decision,grind_time,maximize,platform,Intel,(s/iter)/unknowns,minicluster,
